,Grand_Parent_Folder,File_name,GT_Pixel_Coverage_Percent,Prediction_Pixel_Coverage_Percent,IoU,f1_score,GT_diameter_min,GT_diameter_max,GT_diameter_mean,GT_diameter_median,GT_area,GT_area_filled,GT_perimeter,GT_Circularity,GT_Filledness,pred_diameter_min,pred_diameter_max,pred_diameter_mean,pred_diameter_median,pred_area,pred_area_filled,pred_perimeter,pred_Circularity,pred_Filledness,GT_count,pred_count,true_positives_count,false_negatives_count,false_positives_count,Sensitivity,Accuracy
51,downsampling_8,12.tif,3.7908834700866736,3.1866124040242667,0.8277044427850276,0.8832331634220268,4.727376602209404,5.631098985381533,5.204012609679062,5.250339682489505,29.081439393939394,29.081439393939394,17.118537367049054,inf,1.0,3.982894644656218,5.594539844289067,4.7808248241804625,4.797988004663291,30.624750499001998,30.624750499001998,18.257889768507585,1.1572708681882422,1.0,528,501,501,26,0,0.9506641366223909,0.9506641366223909
52,downsampling_8,13.tif,4.00832350492663,3.2386376432034427,0.8044029630169721,0.8603508217680004,4.580558499394918,5.464356165548428,5.060367845424466,5.129607596910779,28.489878542510123,28.489878542510123,16.914558094173092,1.4346907618189395,1.0,3.977329749507909,5.405238060512157,4.702997261670519,4.754496780236001,29.70305676855895,29.70305676855895,17.97103425888698,1.1582504515984502,1.0,247,229,229,18,0,0.9271255060728745,0.9271255060728745
53,downsampling_8,14.tif,4.16219535139,3.2754978732096895,0.8097198010537741,0.8665137890575041,4.545774340432776,5.453792728341134,5.035526555421467,5.09222275276618,28.29143897996357,28.29143897996357,16.79704105007847,inf,1.0,3.9630114715714546,5.49211894380164,4.711981755774067,4.716632868179273,30.091617933723196,30.093567251461987,18.0613208733299,1.231958501118524,0.9998050682261208,549,513,437,34,1,0.9278131634819533,0.9258474576271186
54,downsampling_8,14b.tif,7.231835079823965,6.078080060184822,0.7646661235290838,0.8393802034185629,3.003579713358873,4.178574499080545,3.634563880112677,3.726922372272641,15.366492146596858,15.366492146596858,11.519973476378329,inf,1.0,2.666228122882341,4.1282570831806,3.441207979490272,3.5509071371851926,15.899441340782124,15.899441340782124,12.184851906275519,1.3614031857899078,1.0,191,178,56,12,0,0.8235294117647058,0.8235294117647058
55,downsampling_8,15.tif,7.042578281286062,6.107176732544749,0.7606393824644125,0.8331847675301973,2.978950370291547,4.14820620641975,3.605236991374844,3.6951874144947774,15.325259515570934,15.325259515570934,11.56472809584138,1.6259370284115973,1.0,2.7109714456552516,4.080624544453557,3.429418386292456,3.490350193335021,15.884328358208956,15.884328358208956,12.187791691483607,1.354969574183259,1.0,289,269,268,18,1,0.9370629370629371,0.9337979094076655
56,downsampling_8,16.tif,7.287039602028785,5.945486086090595,0.7258218964626791,0.8015274380697823,3.0394655389712284,4.143238362449152,3.6202824527633877,3.683053593560112,15.389221556886227,15.389221556886227,11.614715908553922,inf,1.0,2.6086827027155604,4.062047346919579,3.366613005345985,3.4436639269710216,15.807308970099667,15.807308970099667,12.090322537257151,1.3704184228715892,1.0,334,304,301,24,3,0.9261538461538461,0.9176829268292683
57,downsampling_8,18.tif,7.240465140285323,6.320327003219661,0.7819796820933469,0.8525671705468343,2.9340614819501263,4.113630625268713,3.5488275614045377,3.5983179817412596,14.892030848329048,14.892030848329048,11.362155797732777,inf,1.0,2.654452469389266,4.043545568131622,3.366639391226286,3.417295380579295,15.465940054495913,15.465940054495913,11.941247719610312,1.3764688035030772,1.0,389,368,367,18,1,0.9532467532467532,0.9507772020725389
58,downsampling_8,8.tif,3.999989596813215,3.284631820457805,0.8251828870241866,0.8817776259760556,4.52860568140167,5.57738273422885,5.091851516818234,5.165310308425214,29.44871794871795,29.44871794871795,17.216108651464467,1.3207498000582152,1.0,4.149677840651695,5.572662636568405,4.868964313279049,4.882884394878399,30.513513513513512,30.513513513513512,18.175567442882247,1.1668010475372657,1.0,156,148,148,7,0,0.9548387096774194,0.9548387096774194
59,downsampling_8,9.tif,7.826987691690445,6.712018821053599,0.7842817263107016,0.8625481443378278,2.8755365626027585,4.103521534344073,3.5106887080548317,3.5716812390613035,14.788732394366198,14.788732394366198,11.311397419283303,inf,1.0,2.5950799987165105,4.006193181972001,3.3241499282524107,3.39355707330576,14.956204379562044,14.956204379562044,11.667806317199597,1.3937051577239337,1.0,142,137,137,5,0,0.9647887323943662,0.9647887323943662
60,upsampling_2,1.tif,0.015163758865519317,0.013552654372702158,0.9245995656386016,0.9482494161154802,5.312133466731107,91.0791056405429,52.12947177903086,52.95593919850646,7514.458658346334,7514.458658346334,354.61895674450017,0.7363438300426945,1.0,88.17938707001198,93.79519617610087,91.56263744386594,91.9001255180906,7639.958333333333,7639.958333333333,324.69471892259344,0.9002486057509816,1.0,641,624,624,15,0,0.9765258215962441,0.9765258215962441
61,upsampling_2,10.tif,0.027230630958716848,0.0239749076521989,0.8785422239854638,0.9261945346097111,11.200475214200384,64.056732184814,40.56028189118151,41.04231936070325,3977.895890410959,3977.895890410959,257.2538381138491,0.7451964264739208,1.0,62.4897059793138,68.36103617910344,65.94512722132208,66.20251839957061,4205.888268156425,4205.888268156425,240.54289812502614,0.9077920457861627,1.0,365,359,358,6,2,0.9835164835164835,0.9781420765027322
62,upsampling_2,11.tif,0.014843449532038661,0.01360753293130038,0.9227290283150874,0.9477850498279938,5.342823197926252,90.82987483496571,52.13105379512879,52.88530909919983,7463.036893203884,7463.036893203884,353.5172650660786,0.737865469078756,1.0,87.70134473185465,93.28655912553324,91.05044848597092,91.39350324602073,7529.207171314741,7529.207171314741,322.19978235595335,0.9020632379558338,1.0,515,502,502,13,0,0.974757281553398,0.974757281553398
